"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Full Body Strength A","20 Feb 2026, 16:44","20 Feb 2026, 17:22","","Incline Bench Press (Barbell)",,"",3,"normal",45,5,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Bent Over Row (Barbell)",,"",0,"normal",50,5,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Bent Over Row (Barbell)",,"",1,"normal",50,5,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Bent Over Row (Barbell)",,"",2,"normal",50,5,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Bent Over Row (Barbell)",,"",3,"normal",50,5,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Bent Over Row (Barbell)",,"",4,"normal",50,5,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Chest Dip (Assisted)",,"",0,"normal",25,5,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Chest Dip (Assisted)",,"",1,"normal",10,5,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Chest Dip (Assisted)",,"",2,"normal",10,5,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Chest Dip (Assisted)",,"",3,"normal",10,5,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Chest Dip (Assisted)",,"",4,"normal",,4,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Romanian Deadlift (Barbell)",,"Last 2 sets with mixed grip",0,"normal",50,5,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Romanian Deadlift (Barbell)",,"Last 2 sets with mixed grip",1,"normal",50,8,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Romanian Deadlift (Barbell)",,"Last 2 sets with mixed grip",2,"normal",50,8,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Pull Up (Assisted)",,"3 second eccentric",0,"normal",25,5,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Pull Up (Assisted)",,"3 second eccentric",1,"normal",25,5,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Pull Up (Assisted)",,"3 second eccentric",2,"normal",25,5,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Face Pull",0,"",0,"normal",20,15,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Face Pull",0,"",1,"normal",20,15,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Face Pull",0,"",2,"normal",20,15,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Lateral Raise (Dumbbell)",0,"",0,"normal",20,10,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Lateral Raise (Dumbbell)",0,"",1,"normal",20,10,,,
"Strength Workout B","18 Feb 2026, 16:51","18 Feb 2026, 18:20","","Lateral Raise (Dumbbell)",0,"",2,"normal",20,10,,,
"Afternoon workout 💪","16 Feb 2026, 17:02","16 Feb 2026, 18:28","","Lat Pulldown (Cable)",,"Try to hold at bottom, slow and controlled",0,"normal",120,5,,,
"Afternoon workout 💪","16 Feb 2026, 17:02","16 Feb 2026, 18:28","","Lat Pulldown (Cable)",,"Try to hold at bottom, slow and controlled",1,"normal",120,5,,,
"Afternoon workout 💪","16 Feb 2026, 17:02","16 Feb 2026, 18:28","","Lat Pulldown (Cable)",,"Try to hold at bottom, slow and controlled",2,"normal",120,5,,,
"Afternoon workout 💪","16 Feb 2026, 17:02","16 Feb 2026, 18:28","","Lat Pulldown (Cable)",,"Try to hold at bottom, slow and controlled",3,"normal",120,5,,,
"Afternoon workout 💪","16 Feb 2026, 17:02","16 Feb 2026, 18:28","","Lat Pulldown (Cable)",,"Try to hold at bottom, slow and controlled",4,"normal",120,5,,,
"Afternoon workout 💪","16 Feb 2026, 17:02","16 Feb 2026, 18:28","","Incline Bench Press (Barbell)",,"Final set was pause reps",0,"normal",47.5,5,,,
"Afternoon workout 💪","16 Feb 2026, 17:02","16 Feb 2026, 18:28","","Incline Bench Press (Barbell)",,"Final set was pause reps",1,"normal",47.5,5,,,
"Afternoon workout 💪","16 Feb 2026, 17:02","16 Feb 2026, 18:28","","Incline Bench Press (Barbell)",,"Final set was pause reps",2,"normal",47.5,4,,,
"Afternoon workout 💪","16 Feb 2026, 17:02","16 Feb 2026, 18:28","","Incline Bench Press (Barbell)",,"Final set was pause reps",3,"normal",47.5,4,,,
"Afternoon workout 💪","16 Feb 2026, 17:02","16 Feb 2026, 18:28","","Incline Bench Press (Barbell)",,"Final set was pause reps",4,"normal",35,5,,,
"Afternoon workout 💪","16 Feb 2026, 17:02","16 Feb 2026, 18:28","","Squat (Barbell)",,"",0,"normal",70,4,,,
"Afternoon workout 💪","16 Feb 2026, 17:02","16 Feb 2026, 18:28","","Squat (Barbell)",,"",1,"normal",70,4,,,
"Afternoon workout 💪","16 Feb 2026, 17:02","16 Feb 2026, 18:28","","Squat (Barbell)",,"",2,"normal",65,5,,,
"Afternoon workout 💪","16 Feb 2026, 17:02","16 Feb 2026, 18:28","","Squat (Barbell)",,"",3,"normal",65,5,,,
"Afternoon workout 💪","16 Feb 2026, 17:02","16 Feb 2026, 18:28","","Squat (Barbell)",,"",4,"normal",65,5,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Lat Pulldown (Cable)",,"Hold for 2 swconds at the bottom",0,"normal",100,10,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Lat Pulldown (Cable)",,"Hold for 2 swconds at the bottom",1,"normal",100,10,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Lat Pulldown (Cable)",,"Hold for 2 swconds at the bottom",2,"normal",100,10,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Lat Pulldown (Cable)",,"Hold for 2 swconds at the bottom",3,"normal",85,9,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Lat Pulldown (Cable)",,"Dhandle  neutral grip",0,"normal",85,6,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Incline Bench Press (Smith Machine)",,"",0,"normal",50,5,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Incline Bench Press (Smith Machine)",,"",1,"normal",50,5,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Incline Bench Press (Smith Machine)",,"",2,"normal",50,6,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Incline Bench Press (Smith Machine)",,"",3,"normal",50,5,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Bent Over Row (Barbell)",,"",0,"normal",50,5,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Bent Over Row (Barbell)",,"",1,"normal",50,5,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Bent Over Row (Barbell)",,"",2,"normal",50,5,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Bent Over Row (Barbell)",,"",3,"normal",25,10,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Overhead Press (Dumbbell)",,"",0,"normal",32.5,8,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Overhead Press (Dumbbell)",,"",1,"normal",32.5,8,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Overhead Press (Dumbbell)",,"",2,"normal",32.5,8,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Leg Press (Machine)",,"",0,"normal",135,5,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Leg Press (Machine)",,"",1,"normal",180,5,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Leg Press (Machine)",,"",2,"normal",180,5,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Leg Press (Machine)",,"",3,"normal",180,5,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Lateral Raise (Dumbbell)",,"",0,"normal",20,13,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Lateral Raise (Dumbbell)",,"",1,"normal",20,11,,,
"Afternoon workout 💪","11 Feb 2026, 17:08","11 Feb 2026, 18:55","","Lateral Raise (Dumbbell)",,"",2,"normal",20,8,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Pull Up (Assisted)",,"3 seconds on the way down",0,"normal",20,5,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Pull Up (Assisted)",,"3 seconds on the way down",1,"normal",20,5,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Pull Up (Assisted)",,"3 seconds on the way down",2,"normal",20,5,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Incline Bench Press (Barbell)",,"",0,"normal",50,4,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Incline Bench Press (Barbell)",,"",1,"normal",47.5,5,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Incline Bench Press (Barbell)",,"",2,"normal",47.5,4,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Incline Bench Press (Barbell)",,"",3,"normal",35,10,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Squat (Barbell)",,"",0,"normal",70,5,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Squat (Barbell)",,"",1,"normal",70,5,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Squat (Barbell)",,"",2,"normal",70,5,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Leg Press (Machine)",,"",0,"normal",160,5,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Leg Press (Machine)",,"",1,"normal",160,5,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Leg Press (Machine)",,"",2,"normal",160,4,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Seated Row (Machine)",,"",0,"normal",130,5,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Seated Row (Machine)",,"",1,"normal",130,5,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Seated Row (Machine)",,"",2,"normal",130,5,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Overhead Press (Dumbbell)",,"",0,"normal",35,7,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Overhead Press (Dumbbell)",,"",1,"normal",35,7,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Overhead Press (Dumbbell)",,"",2,"normal",35,7,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Overhead Press (Dumbbell)",,"",3,"normal",35,5,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Chest Dip (Assisted)",,"",0,"normal",10,5,,,
"Evening workout 🏋️","9 Feb 2026, 19:31","9 Feb 2026, 21:14","","Chest Dip (Assisted)",,"",1,"normal",10,5,,,
"Evening workout 🏋️","6 Feb 2026, 18:24","6 Feb 2026, 19:27","","Lat Pulldown (Cable)",,"Form is really struggling, think i should go down in weight and get more control",0,"normal",140,4,,,
"Evening workout 🏋️","6 Feb 2026, 18:24","6 Feb 2026, 19:27","","Lat Pulldown (Cable)",,"Form is really struggling, think i should go down in weight and get more control",1,"normal",140,6,,,
"Evening workout 🏋️","6 Feb 2026, 18:24","6 Feb 2026, 19:27","","Lat Pulldown (Cable)",,"Form is really struggling, think i should go down in weight and get more control",2,"normal",140,5,,,
"Evening workout 🏋️","6 Feb 2026, 18:24","6 Feb 2026, 19:27","","Lat Pulldown (Cable)",,"Form is really struggling, think i should go down in weight and get more control",3,"normal",120,6,,,
"Evening workout 🏋️","6 Feb 2026, 18:24","6 Feb 2026, 19:27","","Incline Bench Press (Barbell)",,"",0,"normal",47.5,5,,,
"Evening workout 🏋️","6 Feb 2026, 18:24","6 Feb 2026, 19:27","","Incline Bench Press (Barbell)",,"",1,"normal",47.5,5,,,
"Evening workout 🏋️","6 Feb 2026, 18:24","6 Feb 2026, 19:27","","Incline Bench Press (Barbell)",,"",2,"normal",45,5,,,
"Evening workout 🏋️","6 Feb 2026, 18:24","6 Feb 2026, 19:27","","Squat (Barbell)",,"",0,"normal",75,3,,,
"Evening workout 🏋️","6 Feb 2026, 18:24","6 Feb 2026, 19:27","","Squat (Barbell)",,"",1,"normal",75,4,,,
"Evening workout 🏋️","6 Feb 2026, 18:24","6 Feb 2026, 19:27","","Squat (Barbell)",,"",2,"normal",75,3,,,
"Evening workout 🏋️","6 Feb 2026, 18:24","6 Feb 2026, 19:27","","Lateral Raise (Dumbbell)",,"",0,"normal",20,12,,,
"Evening workout 🏋️","6 Feb 2026, 18:24","6 Feb 2026, 19:27","","Lateral Raise (Dumbbell)",,"",1,"normal",20,10,,,
"Evening workout 🏋️","6 Feb 2026, 18:24","6 Feb 2026, 19:27","","Lateral Raise (Dumbbell)",,"",2,"normal",20,10,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Lat Pulldown (Cable)",,"Form is ass on the last couple",0,"normal",125,10,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Lat Pulldown (Cable)",,"Form is ass on the last couple",1,"normal",125,10,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Lat Pulldown (Cable)",,"Form is ass on the last couple",2,"normal",125,9,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Lat Pulldown (Cable)",,"Form is ass on the last couple",3,"normal",125,5,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Lat Pulldown (Cable)",,"Form is ass on the last couple",4,"normal",100,5,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Lat Pulldown (Cable)",,"Form is ass on the last couple",5,"normal",90,5,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Incline Bench Press (Barbell)",,"",0,"normal",35,10,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Incline Bench Press (Barbell)",,"",1,"normal",35,10,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Incline Bench Press (Barbell)",,"",2,"normal",35,10,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Incline Bench Press (Barbell)",,"",3,"normal",35,10,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Squat (Barbell)",,"",0,"normal",55,8,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Squat (Barbell)",,"",1,"normal",55,8,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Squat (Barbell)",,"",2,"normal",55,8,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Zercher Squat",,"",0,"normal",30,5,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Zercher Squat",,"",1,"normal",30,5,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Zercher Squat",,"",2,"normal",30,5,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Lateral Raise (Dumbbell)",,"",0,"normal",20,12,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Lateral Raise (Dumbbell)",,"",1,"normal",20,15,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Lateral Raise (Dumbbell)",,"",2,"normal",20,15,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Lateral Raise (Dumbbell)",,"",3,"normal",20,15,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Overhead Press (Dumbbell)",,"",0,"normal",27.5,12,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Overhead Press (Dumbbell)",,"",1,"normal",27.5,12,,,
"Evening workout 🏋️","4 Feb 2026, 18:49","4 Feb 2026, 20:37","","Overhead Press (Dumbbell)",,"",2,"normal",27.5,8,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Lat Pulldown (Cable)",,"",0,"normal",140,6,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Lat Pulldown (Cable)",,"",1,"normal",140,5,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Lat Pulldown (Cable)",,"",2,"normal",140,5,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Lat Pulldown (Cable)",,"",3,"normal",140,4,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Incline Bench Press (Barbell)",,"",0,"normal",47.5,4,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Incline Bench Press (Barbell)",,"",1,"normal",47.5,4,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Incline Bench Press (Barbell)",,"",2,"normal",47.5,4,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Incline Bench Press (Barbell)",,"",3,"normal",45,5,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Squat (Barbell)",,"",0,"normal",70,5,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Squat (Barbell)",,"",1,"normal",70,5,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Squat (Barbell)",,"",2,"normal",70,4,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Squat (Barbell)",,"",3,"normal",60,5,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Leg Press (Machine)",,"",0,"normal",135,5,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Leg Press (Machine)",,"",1,"normal",135,5,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Lateral Raise (Dumbbell)",,"",0,"normal",20,15,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Lateral Raise (Dumbbell)",,"",1,"normal",20,15,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Lateral Raise (Dumbbell)",,"",2,"normal",20,14,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Lateral Raise (Dumbbell)",,"",3,"normal",20,14,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Overhead Press (Dumbbell)",,"Failed on ovwrhead oress final reps",0,"normal",35,6,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Overhead Press (Dumbbell)",,"Failed on ovwrhead oress final reps",1,"normal",35,7,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Overhead Press (Dumbbell)",,"Failed on ovwrhead oress final reps",2,"normal",35,5,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Seated Shoulder Press (Machine)",,"",0,"normal",50,5,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Seated Shoulder Press (Machine)",,"",1,"normal",50,5,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Seated Shoulder Press (Machine)",,"",2,"normal",50,3,,,
"Afternoon workout 💪","2 Feb 2026, 17:05","2 Feb 2026, 18:56","","Seated Row (Machine)",,"",0,"normal",140,5,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Lat Pulldown (Cable)",,"",0,"normal",125,10,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Lat Pulldown (Cable)",,"",1,"normal",125,10,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Lat Pulldown (Cable)",,"",2,"normal",125,8,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Lat Pulldown (Cable)",,"",3,"normal",120,9,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Incline Bench Press (Smith Machine)",,"",0,"normal",45,5,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Incline Bench Press (Smith Machine)",,"",1,"normal",45,8,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Incline Bench Press (Smith Machine)",,"",2,"normal",45,7,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Incline Bench Press (Smith Machine)",,"",3,"normal",45,7,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Squat (Barbell)",,"",0,"normal",65,5,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Squat (Barbell)",,"",1,"normal",65,5,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Squat (Barbell)",,"",2,"normal",67.5,5,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Zercher Squat",,"",0,"normal",25,8,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Zercher Squat",,"",1,"normal",25,6,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Lateral Raise (Dumbbell)",,"",0,"normal",17.5,20,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Lateral Raise (Dumbbell)",,"",1,"normal",17.5,20,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Lateral Raise (Dumbbell)",,"",2,"normal",17.5,20,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Lateral Raise (Dumbbell)",,"",3,"normal",17.5,19,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Overhead Press (Dumbbell)",,"",0,"normal",35,6,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Overhead Press (Dumbbell)",,"",1,"normal",35,6,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Overhead Press (Dumbbell)",,"",2,"normal",35,5,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Pull Up (Assisted)",,"",0,"normal",25,8,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Pull Up (Assisted)",,"",1,"normal",25,8,,,
"Afternoon workout 💪","28 Jan 2026, 17:07","28 Jan 2026, 18:48","","Pull Up (Assisted)",,"",2,"normal",25,5,,,
"Evening workout 🏋️","26 Jan 2026, 17:24","26 Jan 2026, 19:14","","Lat Pulldown (Cable)",,"",0,"normal",140,6,,,
"Evening workout 🏋️","26 Jan 2026, 17:24","26 Jan 2026, 19:14","","Lat Pulldown (Cable)",,"",1,"normal",120,9,,,
